customer_id,first_name,last_name,age,region,state,annual_income,income_class,tax_bracket,credit_score,debt_to_income_ratio,loan_amount,loan_term_months,base_interest_rate,risk_adjusted_interest_rate,loan_purpose,employment_status,delinquency_history,existing_mortgages,has_co_signer,property_type,property_value,ltv_ratio,application_status
CUST0472,Sophia,Chen,35,South,FL,123650,Middle,22%,572,42%,102066,360,8.5,9.14,Investment Property,Full-Time,2+ delinquencies,1,True,Townhouse,1091214,9.35%,Rejected
CUST0473,Ethan,Chen,38,West,WA,246682,Affluent,32%,649,34%,210014,180,8.2,8.68,Investment Property,Self-Employed,1 late,2,True,Multi-Family,683841,30.71%,Rejected
CUST0474,Mia,Chen,30,South,FL,331173,Affluent,32%,721,49%,779992,360,4.79,5.07,Auto Loan,Unemployed,2+ delinquencies,0,True,Multi-Family,1300682,59.97%,Rejected
CUST0475,Sophia,Brown,38,Midwest,MI,330242,Affluent,32%,567,36%,358372,180,7.28,7.8,Primary Home Purchase,Unemployed,1 late,0,True,Townhouse,560674,63.92%,Approved
CUST0476,Olivia,Turner,52,Northeast,NJ,213024,Upper Middle,24%,562,45%,313685,180,4.05,4.75,Auto Loan,Unemployed,None,1,False,N/A,0,0%,Approved
CUST0477,Ethan,Jones,43,Midwest,WI,57909,Lower Middle,15%,802,32%,762932,180,7.52,7.16,Investment Property,Self-Employed,2+ delinquencies,1,False,Single Family,1016209,75.08%,Approved
CUST0478,Marcus,Chen,53,West,WA,318883,Affluent,32%,612,42%,257226,180,5.42,6.06,Auto Loan,Unemployed,1 late,1,True,N/A,0,0%,Rejected
CUST0479,Ryan,Patel,24,Northeast,MA,257655,Affluent,32%,622,40%,235784,120,7.59,8.19,Investment Property,Unemployed,2+ delinquencies,1,True,Multi-Family,1269325,18.58%,Approved
CUST0480,Ethan,Khan,43,South,FL,342683,Affluent,32%,631,39%,886614,180,8.1,8.68,Investment Property,Unemployed,2+ delinquencies,2,False,Condo,810351,109.41%,Rejected
CUST0481,Aisha,Jones,35,West,OR,32413,Lower,12%,809,33%,183177,120,7.41,7.07,Refinance,Full-Time,None,1,True,Multi-Family,585421,31.29%,Approved
CUST0482,Sophia,Singh,38,Midwest,WI,51577,Lower Middle,15%,710,18%,360258,360,6.79,6.45,Primary Home Purchase,Self-Employed,2+ delinquencies,1,True,Condo,740501,48.65%,Rejected
CUST0483,Olivia,Kim,57,Midwest,WI,124977,Middle,22%,723,20%,597578,120,8.23,7.93,Refinance,Full-Time,2+ delinquencies,1,True,Single Family,470857,126.91%,Pending
CUST0484,Ethan,Singh,62,Southwest,AZ,255902,Affluent,32%,525,54%,689724,360,6.29,7.17,Primary Home Purchase,Self-Employed,None,1,False,N/A,0,0%,Approved
CUST0485,Ethan,Lopez,66,South,TX,396967,Affluent,32%,606,49%,379457,360,7.23,8.01,Refinance,Unemployed,1 late,0,True,Multi-Family,842557,45.04%,Rejected
CUST0486,Marcus,Patel,36,Midwest,WI,149815,Upper Middle,24%,814,49%,382336,180,5.72,5.7,Refinance,Full-Time,2+ delinquencies,1,False,Multi-Family,1492782,25.61%,Pending
CUST0487,Marcus,Singh,67,West,CA,130128,Middle,22%,632,43%,825372,120,5.42,6.08,Primary Home Purchase,Part-Time,1 late,2,True,N/A,0,0%,Approved
CUST0488,Olivia,Kim,60,South,TX,292512,Affluent,32%,752,17%,610139,180,4.24,3.88,Primary Home Purchase,Full-Time,2+ delinquencies,1,False,Multi-Family,614580,99.28%,Pending
CUST0489,Ethan,Turner,49,Northeast,NJ,110771,Middle,22%,772,44%,149083,360,6.9,6.78,Investment Property,Part-Time,2+ delinquencies,2,False,Multi-Family,247558,60.22%,Pending
CUST0490,Olivia,Bennett,45,Midwest,MI,104123,Middle,22%,526,53%,550585,180,8.36,9.22,Auto Loan,Full-Time,None,1,True,N/A,0,0%,Rejected
CUST0491,Olivia,Kim,52,Southwest,AZ,363964,Affluent,32%,612,42%,142091,360,6.84,7.48,Auto Loan,Self-Employed,None,1,False,N/A,0,0%,Approved
CUST0492,Daniel,Khan,65,Midwest,IL,391462,Affluent,32%,604,45%,117300,180,8.0,8.7,Primary Home Purchase,Full-Time,2+ delinquencies,0,True,Townhouse,690278,16.99%,Rejected
CUST0493,Emily,Lopez,40,West,OR,78113,Lower Middle,15%,605,22%,442144,360,6.85,7.09,Primary Home Purchase,Part-Time,1 late,1,True,Multi-Family,151017,292.78%,Approved
CUST0494,Olivia,Lopez,35,Northeast,NJ,242498,Affluent,32%,685,52%,589828,120,8.23,8.57,Refinance,Self-Employed,2+ delinquencies,0,True,Single Family,852783,69.17%,Approved
CUST0495,Noah,Bennett,42,South,NC,320218,Affluent,32%,635,49%,754737,180,6.64,7.42,Primary Home Purchase,Part-Time,None,1,False,Single Family,1028319,73.4%,Pending
CUST0496,Daniel,Kim,40,Midwest,OH,217063,Upper Middle,24%,640,26%,452932,180,6.53,6.85,Primary Home Purchase,Self-Employed,None,1,True,N/A,0,0%,Pending
CUST0497,Olivia,Kim,27,Midwest,OH,296278,Affluent,32%,812,48%,327834,180,6.18,6.14,Investment Property,Self-Employed,1 late,1,False,Condo,798960,41.03%,Pending
CUST0498,Emily,Bennett,43,Northeast,NY,351154,Affluent,32%,731,48%,444283,180,8.27,8.53,Refinance,Self-Employed,1 late,0,False,Townhouse,1100346,40.38%,Pending
CUST0499,Daniel,Kim,68,South,GA,282773,Affluent,32%,709,48%,505651,120,6.8,7.06,Auto Loan,Part-Time,None,2,True,Condo,152178,332.28%,Rejected
CUST0500,Sophia,Bennett,44,South,NC,305375,Affluent,32%,690,53%,485711,120,5.25,5.61,Primary Home Purchase,Part-Time,2+ delinquencies,1,True,Single Family,92336,526.03%,Approved
CUST0501,Olivia,Khan,62,Northeast,PA,128537,Middle,22%,728,43%,64429,360,4.36,4.52,Refinance,Unemployed,2+ delinquencies,0,False,Townhouse,117310,54.92%,Approved
CUST0502,Ryan,Jones,33,West,OR,80255,Middle,22%,809,21%,291482,360,7.85,7.27,Refinance,Full-Time,2+ delinquencies,1,True,Single Family,417766,69.77%,Rejected
CUST0503,Olivia,Singh,59,West,CA,176836,Upper Middle,24%,643,33%,841494,180,5.62,6.08,Primary Home Purchase,Part-Time,None,1,True,N/A,0,0%,Pending
CUST0504,Emily,Khan,26,Midwest,OH,242330,Affluent,32%,676,53%,219746,180,8.37,8.73,Primary Home Purchase,Full-Time,None,1,True,Single Family,847128,25.94%,Approved
CUST0505,Marcus,Chen,46,South,FL,243083,Affluent,32%,658,47%,695568,120,6.18,6.92,Primary Home Purchase,Unemployed,2+ delinquencies,1,True,Townhouse,1192464,58.33%,Rejected
CUST0506,Mia,Brown,59,West,CA,194437,Upper Middle,24%,672,16%,186694,180,4.7,4.32,Auto Loan,Part-Time,None,0,False,N/A,0,0%,Rejected
CUST0507,Daniel,Brown,38,Southwest,AZ,110141,Middle,22%,575,50%,491168,120,8.39,9.19,Refinance,Unemployed,None,2,True,Townhouse,127456,385.36%,Pending
CUST0508,Emily,Kim,69,Northeast,PA,138684,Middle,22%,808,19%,669225,120,7.56,6.94,Auto Loan,Part-Time,2+ delinquencies,2,True,Single Family,892002,75.03%,Rejected
CUST0509,Daniel,Turner,26,West,CA,54406,Lower Middle,15%,722,48%,259097,180,4.58,4.84,Refinance,Unemployed,2+ delinquencies,2,True,Townhouse,1170284,22.14%,Approved
CUST0510,Marcus,Brown,32,South,FL,313496,Affluent,32%,607,39%,810956,360,6.26,6.84,Investment Property,Unemployed,1 late,0,False,Townhouse,1367273,59.31%,Approved
CUST0511,Noah,Lopez,58,Midwest,WI,393689,Affluent,32%,558,21%,704986,360,7.0,7.22,Refinance,Full-Time,1 late,0,False,N/A,0,0%,Approved
CUST0512,Ethan,Lopez,60,Midwest,MI,288245,Affluent,32%,575,25%,653756,180,4.85,5.15,Primary Home Purchase,Part-Time,1 late,2,True,Condo,223953,291.92%,Approved
CUST0513,Sophia,Kim,24,Southwest,NM,268634,Affluent,32%,673,21%,97013,180,4.61,4.33,Investment Property,Full-Time,1 late,0,True,Condo,366268,26.49%,Rejected
CUST0514,Ethan,Kim,74,Southwest,NM,115395,Middle,22%,601,15%,870509,180,5.56,5.66,Refinance,Unemployed,None,2,False,Multi-Family,268726,323.94%,Approved
CUST0515,Aisha,Bennett,30,South,FL,210645,Upper Middle,24%,757,15%,192832,360,7.89,7.49,Investment Property,Full-Time,None,0,False,Condo,712731,27.06%,Approved
CUST0516,Ethan,Jones,27,Midwest,OH,61629,Lower Middle,15%,723,44%,852207,180,7.33,7.51,Investment Property,Full-Time,None,1,False,Condo,1471440,57.92%,Pending
CUST0517,Ryan,Brown,63,Southwest,NV,172728,Upper Middle,24%,541,48%,852925,120,7.59,8.35,Auto Loan,Full-Time,2+ delinquencies,0,False,Single Family,702696,121.38%,Pending
CUST0518,Emily,Brown,42,Northeast,MA,176479,Upper Middle,24%,645,21%,462111,120,6.66,6.88,Investment Property,Full-Time,2+ delinquencies,2,False,N/A,0,0%,Approved
CUST0519,Ethan,Lopez,68,West,CA,75853,Lower Middle,15%,758,34%,166074,120,5.87,5.85,Auto Loan,Unemployed,None,0,True,N/A,0,0%,Pending
CUST0520,Aisha,Singh,25,Northeast,MA,391938,Affluent,32%,720,42%,631154,120,7.84,7.98,Refinance,Full-Time,1 late,0,True,Multi-Family,245486,257.1%,Rejected
CUST0521,Emily,Turner,71,Northeast,MA,106693,Middle,22%,839,37%,186262,360,8.33,8.07,Investment Property,Full-Time,1 late,2,False,Single Family,1048763,17.76%,Approved
CUST0522,Marcus,Patel,32,Southwest,NM,234580,Affluent,32%,806,48%,545784,180,8.08,8.04,Refinance,Unemployed,None,2,False,Condo,646819,84.38%,Approved
CUST0523,Olivia,Singh,54,Midwest,WI,274453,Affluent,32%,620,43%,145057,180,4.25,4.91,Refinance,Full-Time,2+ delinquencies,0,True,Multi-Family,1095100,13.25%,Pending
CUST0524,Emily,Turner,54,Southwest,NM,350032,Affluent,32%,750,24%,209413,120,4.48,4.26,Primary Home Purchase,Unemployed,2+ delinquencies,0,False,N/A,0,0%,Rejected
CUST0525,Ryan,Chen,26,West,WA,328634,Affluent,32%,803,46%,105612,360,7.55,7.47,Primary Home Purchase,Self-Employed,None,1,False,N/A,0,0%,Approved
CUST0526,Ryan,Brown,50,Northeast,PA,82243,Middle,22%,567,23%,647121,120,4.25,4.51,Auto Loan,Part-Time,1 late,0,True,Single Family,1332566,48.56%,Pending
CUST0527,Sophia,Lopez,39,South,FL,121679,Middle,22%,625,30%,340507,120,5.82,6.22,Auto Loan,Part-Time,None,2,True,Multi-Family,356999,95.38%,Pending
CUST0528,Olivia,Bennett,26,Midwest,MI,120410,Middle,22%,795,34%,235169,120,7.24,6.92,Refinance,Part-Time,1 late,0,False,Townhouse,288542,81.5%,Pending
CUST0529,Noah,Kim,42,Southwest,NM,175006,Upper Middle,24%,664,33%,224588,360,4.09,4.05,Investment Property,Full-Time,2+ delinquencies,1,True,Townhouse,511231,43.93%,Rejected
CUST0530,Ryan,Patel,52,Northeast,PA,355145,Affluent,32%,688,50%,658278,360,5.77,6.07,Refinance,Part-Time,None,0,True,Single Family,1133498,58.07%,Approved
CUST0531,Aisha,Lopez,31,South,NC,52948,Lower Middle,15%,624,15%,379704,180,5.45,5.55,Investment Property,Part-Time,1 late,2,True,Multi-Family,1406636,26.99%,Approved
CUST0532,Mia,Khan,28,West,CA,44274,Lower,12%,804,32%,834403,360,7.4,7.04,Primary Home Purchase,Part-Time,2+ delinquencies,1,False,Condo,1239353,67.33%,Pending
CUST0533,Marcus,Khan,73,Southwest,OK,284174,Affluent,32%,522,17%,624699,360,5.6,5.74,Auto Loan,Full-Time,1 late,2,True,N/A,0,0%,Approved
CUST0534,Marcus,Singh,33,Midwest,WI,397619,Affluent,32%,674,54%,399230,180,8.2,8.58,Auto Loan,Self-Employed,None,2,True,N/A,0,0%,Approved
CUST0535,Mia,Turner,34,South,FL,136601,Middle,22%,558,42%,446562,360,6.01,6.65,Primary Home Purchase,Part-Time,None,1,False,N/A,0,0%,Pending
CUST0536,Marcus,Chen,69,West,CO,37310,Lower,12%,552,31%,715751,180,4.66,5.08,Refinance,Self-Employed,2+ delinquencies,1,True,Townhouse,1199234,59.68%,Approved
CUST0537,Olivia,Bennett,62,Midwest,IL,348709,Affluent,32%,808,44%,438026,360,7.92,7.8,Auto Loan,Part-Time,2+ delinquencies,1,False,Single Family,1426365,30.71%,Rejected
CUST0538,Mia,Lopez,43,Northeast,MA,178395,Upper Middle,24%,594,43%,638510,180,7.73,8.39,Refinance,Unemployed,None,2,False,Multi-Family,1161159,54.99%,Approved
CUST0539,Mia,Lopez,23,West,OR,42120,Lower,12%,527,30%,441413,120,8.26,8.66,Investment Property,Full-Time,1 late,2,False,Multi-Family,712529,61.95%,Rejected
CUST0540,Marcus,Chen,23,South,TX,199446,Upper Middle,24%,630,15%,71274,360,7.74,7.84,Investment Property,Self-Employed,None,0,True,Townhouse,1115108,6.39%,Rejected
CUST0541,Daniel,Bennett,21,Northeast,MA,99672,Middle,22%,686,40%,544209,360,6.27,6.37,Primary Home Purchase,Unemployed,None,0,False,Townhouse,677823,80.29%,Approved
CUST0542,Mia,Lopez,50,South,GA,287416,Affluent,32%,660,54%,812476,360,4.18,4.56,Refinance,Unemployed,None,2,False,Single Family,546441,148.69%,Pending
CUST0543,Emily,Turner,45,Southwest,OK,240494,Affluent,32%,544,26%,186984,360,6.91,7.23,Refinance,Part-Time,1 late,2,True,Townhouse,205555,90.97%,Approved
CUST0544,Mia,Brown,67,Midwest,WI,387188,Affluent,32%,624,49%,712806,120,6.21,6.99,Refinance,Unemployed,None,1,False,Single Family,800217,89.08%,Pending
CUST0545,Ethan,Jones,24,Southwest,OK,345661,Affluent,32%,740,38%,482750,360,5.52,5.58,Auto Loan,Part-Time,1 late,2,False,Townhouse,1191766,40.51%,Approved
CUST0546,Ethan,Kim,31,West,WA,314764,Affluent,32%,582,46%,691760,120,6.57,7.29,Investment Property,Self-Employed,2+ delinquencies,0,False,Condo,736763,93.89%,Rejected
CUST0547,Ryan,Patel,59,Midwest,OH,170302,Upper Middle,24%,785,41%,544523,120,8.15,7.97,Auto Loan,Full-Time,None,2,False,Condo,929726,58.57%,Approved
CUST0548,Olivia,Chen,23,Northeast,MA,74135,Lower Middle,15%,723,28%,220923,360,6.76,6.62,Auto Loan,Self-Employed,2+ delinquencies,2,False,Single Family,578953,38.16%,Pending
CUST0549,Ethan,Khan,46,South,GA,52228,Lower Middle,15%,827,51%,585607,360,4.3,4.32,Refinance,Full-Time,2+ delinquencies,2,True,N/A,0,0%,Pending
CUST0550,Mia,Jones,29,Northeast,NJ,319776,Affluent,32%,576,32%,894614,180,6.07,6.51,Refinance,Part-Time,2+ delinquencies,2,False,Condo,1274730,70.18%,Approved
CUST0551,Marcus,Khan,53,West,WA,352338,Affluent,32%,796,45%,771075,180,8.2,8.1,Investment Property,Self-Employed,1 late,1,True,N/A,0,0%,Approved
CUST0552,Daniel,Brown,38,Southwest,NV,73988,Lower Middle,15%,637,48%,414735,360,7.7,8.46,Investment Property,Part-Time,2+ delinquencies,1,False,Single Family,1141331,36.34%,Pending
CUST0553,Sophia,Brown,39,Southwest,AZ,165090,Upper Middle,24%,592,46%,774276,360,6.06,6.78,Auto Loan,Part-Time,None,0,True,Multi-Family,400562,193.3%,Rejected
CUST0554,Mia,Singh,69,South,TX,90653,Middle,22%,601,50%,59795,120,7.51,8.31,Primary Home Purchase,Unemployed,1 late,0,True,Townhouse,1295598,4.62%,Pending
CUST0555,Ethan,Patel,70,South,NC,356754,Affluent,32%,546,39%,483297,180,7.41,7.99,Auto Loan,Self-Employed,2+ delinquencies,2,False,Single Family,268210,180.19%,Rejected
CUST0556,Ethan,Lopez,43,Midwest,WI,353502,Affluent,32%,657,52%,309405,120,8.2,9.04,Refinance,Full-Time,2+ delinquencies,2,True,Townhouse,1064825,29.06%,Rejected
CUST0557,Noah,Patel,48,West,CO,73013,Lower Middle,15%,557,50%,365594,120,7.22,8.02,Auto Loan,Self-Employed,2+ delinquencies,2,True,N/A,0,0%,Rejected
CUST0558,Aisha,Patel,34,West,CA,46105,Lower,12%,779,32%,311674,120,5.99,5.63,Auto Loan,Part-Time,None,2,True,Multi-Family,1327291,23.48%,Approved
CUST0559,Mia,Turner,63,South,TX,80893,Middle,22%,839,21%,188595,180,7.13,6.55,Primary Home Purchase,Part-Time,1 late,2,True,Condo,851136,22.16%,Approved
CUST0560,Daniel,Kim,51,South,FL,126213,Middle,22%,593,31%,822718,180,7.24,7.66,Primary Home Purchase,Full-Time,2+ delinquencies,2,False,Single Family,215797,381.25%,Pending
CUST0561,Emily,Turner,67,West,OR,55457,Lower Middle,15%,647,19%,808201,180,4.66,4.84,Refinance,Unemployed,1 late,1,True,N/A,0,0%,Approved
CUST0562,Ethan,Patel,45,Northeast,MA,204104,Upper Middle,24%,578,42%,703668,360,7.71,8.35,Primary Home Purchase,Full-Time,None,2,False,Single Family,938379,74.99%,Approved
CUST0563,Marcus,Turner,69,Northeast,NY,357936,Affluent,32%,679,17%,363392,360,6.19,5.83,Primary Home Purchase,Part-Time,1 late,0,False,Single Family,684091,53.12%,Pending
CUST0564,Daniel,Lopez,21,Southwest,OK,164035,Upper Middle,24%,650,18%,263968,180,4.68,4.84,Refinance,Self-Employed,None,2,True,Multi-Family,285591,92.43%,Approved
CUST0565,Mia,Khan,73,Northeast,MA,133627,Middle,22%,608,42%,393822,180,7.66,8.3,Refinance,Part-Time,None,1,True,Townhouse,942219,41.8%,Pending
CUST0566,Aisha,Singh,58,West,WA,240377,Affluent,32%,599,21%,533075,360,4.88,5.1,Primary Home Purchase,Self-Employed,2+ delinquencies,1,False,Single Family,1177034,45.29%,Pending
CUST0567,Noah,Kim,48,West,OR,207946,Upper Middle,24%,556,49%,313503,120,4.76,5.54,Auto Loan,Self-Employed,1 late,0,True,Condo,1491733,21.02%,Rejected
CUST0568,Noah,Singh,37,Northeast,NJ,389267,Affluent,32%,687,52%,457124,120,7.85,8.19,Investment Property,Full-Time,2+ delinquencies,1,False,Multi-Family,964807,47.38%,Rejected
CUST0569,Emily,Turner,27,Midwest,OH,354595,Affluent,32%,660,33%,414550,120,7.08,7.04,Refinance,Unemployed,1 late,1,True,Condo,1294705,32.02%,Rejected
CUST0570,Emily,Jones,74,West,CO,367021,Affluent,32%,566,28%,655659,120,4.28,4.64,Investment Property,Full-Time,2+ delinquencies,1,False,Townhouse,605128,108.35%,Pending
CUST0571,Sophia,Khan,41,West,OR,104723,Middle,22%,578,50%,416338,180,5.5,6.3,Primary Home Purchase,Full-Time,2+ delinquencies,1,False,N/A,0,0%,Approved
CUST0572,Aisha,Brown,67,Southwest,NM,301530,Affluent,32%,586,46%,83545,360,7.11,7.83,Refinance,Unemployed,None,2,True,Multi-Family,1338062,6.24%,Approved
CUST0573,Noah,Bennett,69,South,NC,294320,Affluent,32%,810,45%,833930,120,8.04,7.94,Primary Home Purchase,Self-Employed,None,0,True,Multi-Family,941148,88.61%,Pending
CUST0574,Mia,Brown,55,South,GA,343760,Affluent,32%,695,17%,420134,120,7.42,7.06,Auto Loan,Full-Time,None,2,True,N/A,0,0%,Pending
CUST0575,Emily,Patel,69,Midwest,IL,44318,Lower,12%,766,17%,758032,120,5.44,4.78,Refinance,Full-Time,1 late,1,True,Single Family,447482,169.4%,Pending
CUST0576,Mia,Khan,70,Southwest,NV,172181,Upper Middle,24%,680,43%,195093,360,7.92,8.08,Primary Home Purchase,Unemployed,1 late,0,True,Multi-Family,203351,95.94%,Pending
CUST0577,Olivia,Lopez,52,Southwest,NM,90848,Middle,22%,606,46%,535260,120,7.95,8.67,Auto Loan,Full-Time,2+ delinquencies,0,False,N/A,0,0%,Approved
CUST0578,Emily,Bennett,59,West,OR,373136,Affluent,32%,632,42%,205260,360,6.44,7.08,Refinance,Full-Time,None,0,True,Condo,690937,29.71%,Pending
CUST0579,Mia,Khan,71,South,TX,153168,Upper Middle,24%,719,34%,66911,120,6.22,6.2,Auto Loan,Self-Employed,1 late,2,False,Multi-Family,1428416,4.68%,Pending
CUST0580,Sophia,Khan,45,South,TX,347545,Affluent,32%,698,30%,477479,180,5.6,5.5,Investment Property,Part-Time,None,1,False,Single Family,1195009,39.96%,Rejected
CUST0581,Daniel,Turner,45,Midwest,IL,236271,Affluent,32%,604,53%,863439,180,7.74,8.6,Primary Home Purchase,Full-Time,None,1,True,Multi-Family,1479273,58.37%,Approved
CUST0582,Ethan,Khan,57,Southwest,NM,370354,Affluent,32%,606,32%,447751,120,6.84,7.28,Primary Home Purchase,Full-Time,None,2,True,Multi-Family,1213397,36.9%,Pending
CUST0583,Marcus,Bennett,53,Northeast,PA,292070,Affluent,32%,787,25%,879783,120,7.69,7.19,Refinance,Part-Time,2+ delinquencies,1,True,Condo,886479,99.24%,Pending
CUST0584,Mia,Jones,25,Midwest,IL,68165,Lower Middle,15%,784,23%,230680,360,6.41,5.87,Primary Home Purchase,Full-Time,1 late,0,True,Single Family,149835,153.96%,Pending
CUST0585,Emily,Lopez,59,Midwest,WI,133088,Middle,22%,655,17%,535369,120,7.31,7.45,Investment Property,Unemployed,2+ delinquencies,1,False,N/A,0,0%,Rejected
CUST0586,Ethan,Kim,25,Northeast,PA,337946,Affluent,32%,838,39%,167919,180,6.13,5.91,Auto Loan,Unemployed,None,0,True,Townhouse,274904,61.08%,Approved
CUST0587,Marcus,Turner,54,Southwest,AZ,136242,Middle,22%,746,47%,79048,180,6.93,7.17,Auto Loan,Full-Time,None,1,False,N/A,0,0%,Rejected
CUST0588,Daniel,Turner,43,Midwest,IL,131398,Middle,22%,613,37%,574186,180,8.02,8.56,Primary Home Purchase,Unemployed,None,1,True,N/A,0,0%,Approved
CUST0589,Mia,Jones,43,Southwest,AZ,70136,Lower Middle,15%,777,46%,192513,120,8.01,7.93,Investment Property,Full-Time,2+ delinquencies,0,True,Multi-Family,151939,126.7%,Approved
CUST0590,Ethan,Lopez,56,West,CA,329549,Affluent,32%,592,20%,406440,360,6.89,7.09,Refinance,Part-Time,None,2,True,N/A,0,0%,Approved
CUST0591,Ryan,Turner,58,South,FL,235214,Affluent,32%,676,19%,380828,120,4.24,3.92,Investment Property,Self-Employed,2+ delinquencies,2,True,Townhouse,1022621,37.24%,Rejected
CUST0592,Emily,Chen,57,Northeast,NY,330763,Affluent,32%,666,17%,565882,360,4.57,4.21,Investment Property,Self-Employed,None,1,False,Multi-Family,84576,669.08%,Approved
CUST0593,Olivia,Patel,30,Midwest,MI,309309,Affluent,32%,623,18%,618806,360,6.49,6.65,Auto Loan,Part-Time,2+ delinquencies,2,True,Single Family,1039540,59.53%,Approved
CUST0594,Ethan,Patel,68,West,OR,321909,Affluent,32%,737,16%,530620,120,8.43,8.05,Refinance,Unemployed,2+ delinquencies,0,False,N/A,0,0%,Pending
CUST0595,Aisha,Kim,34,Midwest,IL,395750,Affluent,32%,626,22%,105107,360,4.0,4.24,Refinance,Part-Time,2+ delinquencies,1,True,N/A,0,0%,Pending
CUST0596,Mia,Bennett,61,Southwest,AZ,227687,Affluent,32%,742,46%,867585,120,6.0,6.22,Auto Loan,Unemployed,None,1,False,Single Family,965155,89.89%,Approved
CUST0597,Emily,Lopez,52,Southwest,NM,88784,Middle,22%,689,36%,589068,180,8.01,8.03,Auto Loan,Unemployed,2+ delinquencies,0,True,Townhouse,1126072,52.31%,Rejected
CUST0598,Olivia,Khan,65,Midwest,IL,384060,Affluent,32%,822,37%,83205,120,7.86,7.6,Primary Home Purchase,Unemployed,None,1,True,Condo,1057362,7.87%,Approved
CUST0599,Sophia,Turner,39,West,WA,276337,Affluent,32%,717,22%,281704,360,8.25,7.99,Refinance,Self-Employed,2+ delinquencies,1,False,N/A,0,0%,Approved
CUST0600,Ethan,Chen,61,West,CO,246096,Affluent,32%,779,17%,537258,120,4.0,3.34,Refinance,Part-Time,2+ delinquencies,0,False,Single Family,1035535,51.88%,Rejected
CUST0601,Mia,Kim,51,South,TX,316539,Affluent,32%,678,42%,301227,180,6.28,6.42,Investment Property,Self-Employed,1 late,0,True,Single Family,1072657,28.08%,Approved
CUST0602,Mia,Bennett,45,West,OR,355499,Affluent,32%,754,46%,531809,120,6.43,6.65,Investment Property,Part-Time,1 late,0,True,Multi-Family,1141410,46.59%,Rejected
CUST0603,Aisha,Lopez,67,Southwest,NM,103438,Middle,22%,685,15%,883410,120,8.08,7.68,Auto Loan,Full-Time,1 late,1,True,Townhouse,314745,280.67%,Approved
CUST0604,Sophia,Lopez,62,West,CO,365103,Affluent,32%,826,30%,565729,360,8.11,7.71,Primary Home Purchase,Part-Time,1 late,0,True,Multi-Family,480850,117.65%,Rejected
CUST0605,Mia,Jones,70,West,CO,109720,Middle,22%,626,45%,619935,180,4.04,4.74,Auto Loan,Full-Time,1 late,1,False,Condo,367555,168.66%,Rejected
CUST0606,Emily,Kim,48,Midwest,MI,197207,Upper Middle,24%,522,31%,571921,360,6.45,6.87,Refinance,Unemployed,1 late,0,False,Condo,935434,61.14%,Pending
CUST0607,Daniel,Khan,48,Midwest,MI,102908,Middle,22%,726,32%,892606,120,5.8,5.74,Auto Loan,Full-Time,None,2,True,Townhouse,628723,141.97%,Approved
